name,longitude,latitude,distance,gain,elevation,reward_scale,address,altitude
high-pastel-octopus,-79.24982602,43.88305856,35586.18157,80,6,0.776397705,115dynApG3hhY5KDFUsXvuZaMwbdgK9hBHQbeyhXLP9prB2FXsV,191
cold-ruby-yak,-79.22591601,43.8114833,35587.5227,30,0,0.034454346,11cCXky6LEwnpcLGRC4jcB7aZchmB5wbWCTfnZVoidqPSKbzEVE,167
bubbly-peanut-boar,-79.22608424,43.81135892,35604.99759,58,85,0.055511475,112iBH5AaShVhotbw47A3AzftKiSWPnNa3v47myEaUztPgkmF6Zb,167
striped-canvas-swallow,-79.21851134,43.79677625,35634.7496,60,6,0.216506958,112iLR6eq8PGq9pafgWDjHqyUaNWyrp4MyWhLiY92VPEJFGvqnVe,167
nice-cerulean-hamster,-79.19554093,43.76300215,35642.76268,12,0,0.072021484,11AHYbEPRRcgCr7PmeFujPCqCrHGtqEcLysPwzZZeNJmkupsGbc,134
obedient-cloth-yak,-79.19546871,43.76283871,35646.71252,40,10,0.072174072,11SNN9eeu6F19YR1nQ1w12uXZSLtYRGfwJVLqq9zEEhi8KnFN6u,134
big-fuzzy-seagull,-79.25071755,43.88305133,35657.39163,150,8,0.776397705,11cWRrVhaSViHVU9EtQHFtnKZRXDgXgSTaPNNCr3yGkAFSPMgrR,191
flat-clay-cormorant,-79.24996444,43.96555835,35659.37717,30,5,1,112K8zhVgNjwoi2CYDXLfMLqMuynPtdoJitGbyu1HYEEjQuenp4Y,269
wide-flaxen-crow,-79.22777096,43.81315038,35664.36729,40,0,0.111022949,112CbQ14c4vP6psVEjEKdbt9PFkmkBrXAkqY4gFEMXzPHwW9BCuZ,167
clumsy-rosewood-salmon,-79.24056506,44.00142439,35682.29408,12,0,1,1127mButZQVVgbckVaDnZBrWW4qg4HmEDGZ2wsTDpcN8xYr95E9,317
suave-macaroon-perch,-79.25430009,43.91430592,35690.30363,80,6,1,112i5EF1R6pXrrfWXVRfnSHDVoFyFdq1yMaPqFeeDZEsgGfDeguu,206
active-hickory-mantaray,-79.22707019,43.81106401,35690.76258,12,0,0.111022949,11BQP3j1kmZYhSW5ucbAnmX2R3wpPMERjDs5gCRqLTPoQpqMPeM,167
zealous-steel-bear,-79.25429695,43.91278668,35694.57318,58,10,0.666671753,112UNdveGGYKpLBBqPjX75x4MuxgiMZG1Bfk6VuH843aJWrqYXUc,206
interesting-zinc-caterpillar,-79.22656331,43.80991953,35696.67375,40,0,0.166549683,11gtu84ydP248FDTmPyi6yXsK1ugAxAEffZYTvpVB2J2iYZLJkj,167
ambitious-umber-jaguar,-79.24464111,43.85474039,35697.65555,30,5,0.776397705,11kMEAr7fgN1XCciupsDNqTQnY3sNZzynWYe7ckxmaT2RrhZPEi,172
ambitious-parchment-elk,-79.20405834,43.77318673,35702.28211,40,5,0.219314575,115zjoDKpAa9qr8RTBvWaK3MgtHFYQgqvALV5Y4ZKzfUedvzAan,135
fresh-cotton-fish,-79.2367757,43.83145679,35720.91292,40,4,0.216415405,1121VTBZTjVsuy7N9B6KTcR3sWpA8m1MT7kJdAUheuoEgEWMHB6M,169
fun-corduroy-viper,-79.22316061,43.80223546,35749.25597,80,11,0.175582886,11aAR4UAXsvpcNnyRyRpgg3TgcgTfHzJqvAyHf5MkWAoJvPwemu,167
rough-cinnamon-cat,-79.2549447,43.91122111,35752.06824,40,5,1,11ThrR6BSUqJse5sFTXTUXj9ozXMcEEahGUwpJfjSQGGRBDppxU,212
chilly-lilac-terrier,-79.20011048,43.76678004,35758.58112,58,40,0.144332886,11b17iCLVHUDdDkhaDoLwGhiudzRW7cTQYNw2GWBMk4ec16Rwhh,134
cheery-lavender-bat,-79.22914243,43.81322157,35765.51204,12,0,,112DsyEpm4Ez3htw8s5pMRQix5nsowY6H8nDWCecNZSBKM8dh7rM,167
flaky-pecan-okapi,-79.23612087,43.82846716,35765.56986,40,5,0.216506958,112C9KbVv4j3XzbXbuchro9CmvBfTNvEvjjy5dmMA9kEoRdjjb7d,171
clever-crimson-sidewinder,-79.21604953,43.78970078,35768.29336,40,2,0.21395874,11LvW7ZFeb8E56qohYpbq7dSdxHWTQkQQj6rokse95zh4uXgv6p,160
ambitious-gingerbread-boar,-79.22952793,43.81358769,35780.9814,58,10,0.166549683,112KNZk6KthL3EeBAM1U7i48jNa6zbAXQLAiTVLhK7YqH3NhAFfX,167
tangy-raisin-mallard,-79.25325058,43.95530245,35785.49393,80,10,1,11SvdivSvnLiETRfYJ9v3pkytvbhemZtkaZkVXyoeeoBvbxLP8T,255
massive-indigo-osprey,-79.22144695,43.79786056,35805.77276,12,0,,112HQttPxW2bUDEVdZvee1N18AiQKz29yApCEQpfUz22r5CgJumn,167
tame-green-terrier,-79.22219414,43.79904405,35810.88731,40,1,0.216415405,11tMU2KTVdBGNEkWgro9Wvf1zgU2tescE1qLRt8VHtGp6i2a8cu,167
long-currant-armadillo,-79.25156183,43.96764063,35818.31996,80,150,1,112E8Df5FyF7mFxnV1nwxTeRv4EGj2r1zdJuYXS4jCrzMK4SJK7d,269
petite-daisy-dinosaur,-79.24715151,43.85787996,35823.8974,28,3,0.776397705,112jpehb8KjnQCvJ8ircbUfZtryoYTMAZKpFvyUwDHaYsfHX2Eq3,175
early-citron-gerbil,-79.25108494,43.97060261,35828.41686,30,1,1,112qx19vEtLF6Bd38M628kvWkbbH4b1YyTJmqod9HZUf4V3dDyQu,269
shambolic-beige-parakeet,-79.25538486,43.90263634,35832.46802,40,0,0.333328247,112AKKEJ69wCCeC7oumm4MDhWNWVVRScYvhtNK8mNpDeDh5211vt,212
elegant-fossilized-falcon,-79.22658229,43.80643301,35835.1367,80,1,0.166549683,117k264Z7aZR1wqSquEf7f5o1smgh41jMeymS5tirq2cUJkDT6i,167
electric-spruce-lynx,-79.25508789,43.89894375,35835.84166,58,0,1,11XR5KqRe6WY7J6GcCr5DRsbGsFeLsWA1qWYKBzBMwzBr3fba25,206
tame-goldenrod-raccoon,-79.1985934,43.76334783,35837.57652,40,3,0.144332886,112wKjn3LRGfKUAqJ9xQufvNASmx4iU439vU8mhfRAVtrnYq31ZJ,134
interesting-linen-mule,-79.25466884,43.89447229,35841.47222,58,6,0.776397705,11nJjNj13Ypjpm4qNpMYtU21qmSiwmXMxdUH3bzCzq5LauLZuw3,206
vast-mango-bee,-79.25432565,43.89168353,35841.93695,12,0,0.695648193,11nN5s8Emdd8KFqk9cESWbCZzbTpeQHGodgPgZDuytYduzgufH,198
droll-fuzzy-terrier,-79.25562918,43.9041945,35842.00385,12,0,,112vuaE73FsHi87c9sH1sVDNTkmUr8HseNNqdhkhQZGTFFt2Zdhf,212
special-golden-narwhal,-79.25572501,43.90390632,35851.48668,40,4,0.666671753,112ViJJEM32u4iHo2JXYiNn9nuVwG6vnZGGjjRzEcMmMeYDtaguW,212
mythical-mustard-chinchilla,-79.24993893,43.97710362,35853.46402,58,15,1,11uvj9sRoiJk3bZKVqaUKFssy9pW5WFBkYAcCh2njsQbb2VQBTC,276
dizzy-gingerbread-mockingbird,-79.25579767,43.90406996,35856.2912,40,3,0.634918213,11SvcCkDER3TJhYD3z2FebfDxaozh8gCC4H5TQ6WmgNBqUyJWYq,212
modern-pineapple-crocodile,-79.20020504,43.7649754,35862.34,40,0,0.144332886,112n3FvowZv6EN5MVbvaKvSvP7KzRksq8rNyRBTmschw7Pm4Vc15,135
tangy-holographic-cobra,-79.25643494,43.90903279,35880.76414,40,0,0.800003052,112kHjxAuuskJeFfZXDnkvhkNrZ23wePYwRUbeW6mNwiLo5x7tX3,212
smooth-crepe-gibbon,-79.22474678,43.80127967,35907.29868,30,2,0.233062744,115krAFgG7A8gRi8rZrycmjEnDFY7ih2e1Xi2NeD9pcdFb1wU35,167
handsome-cyan-quail,-79.23678881,43.82493376,35932.95547,58,25,0.216506958,11255giM9bzYVycpmJ3op3ofUGjDxSJ4FfvzvXBkY4hPmWDe8RFS,171
flat-merlot-elephant,-79.25648833,43.90008187,35939.21291,28,8,1,11Fw8ov3j2wHPyQbPC3TvmbDhceYR6wiB4RYftBbHSVmEDm2JTG,206
clumsy-citron-hedgehog,-79.25732697,43.9090255,35952.39377,23,5,0.800003052,11RKKJnPfHfSBLMkpXb9GbByYTd2kzaCdguRRPDpaMQTDuq6ctw,212
blunt-blush-pigeon,-79.24554111,43.84669041,35966.24693,28,6,0.571426392,11SSFscUVtip7nDM84njgC9bQrSbgoRx59znbRytni3bYvTEvgd,176
perfect-rose-rooster,-79.25716867,43.90262178,35975.61088,40,0,0.333328247,112wP4yw8PQHWUfxnEpm1Yy2Yy4RZXVq5GLi7rCoAsmGo5cDXAW3,212
skinny-holographic-condor,-79.25773014,43.90590175,36000.50421,40,5,0.800003052,112ffeWktYQjeS6NxPtzMr2zpdrjujEGovGQFdLxbzxEy7LRtsLL,212
deep-hazelnut-porcupine,-79.20017874,43.76239278,36000.92722,12,0,0.144332886,11AKeRPj4Kw7ZmhJm32CYhPNc911LFCMFP519CKNVUGq1ocgGY5,134
puny-mint-trout,-79.22833673,43.80535275,36010.00735,58,4,0.166549683,1124vkej5rr6chZQ74J7FXoiLgZAoLEeshJzrrVrEqYPcSGDvK6X,168
huge-crepe-orca,-79.2501179,43.86003096,36011.07679,80,7,0.892852783,1126B31UbwC2rqHrMpfoTexHHUjTGtFQeJ7Sy1aui1DR52BhHK13,175
micro-holographic-dalmatian,-79.25059972,43.86010913,36047.43439,58,2,0.454544067,112v4RUyG3TDqkYvZy7VEupqgzjDJjMqFKBpW35bs2BPwaiiS7nn,175
recumbent-sapphire-parakeet,-79.21717408,43.7851812,36059.65373,23,3,0.219390869,112sH9nSmHBh8QauJggnCb5CFoku1WGHgnSAKpah7cwewDw9ALjB,146
exotic-hazel-cougar,-79.23311199,43.81310804,36070.47446,12,0,0.082794189,112baGFGuvuLP9JYoCB6wGUuEXmbDuAKBWctxx73bH6Q9J6DFTvS,167
kind-obsidian-falcon,-79.23311199,43.81310804,36070.47446,40,0,0.083236694,112NAyeP3VSanEoQjo8ViePgs4QzTtGaZUdNHy2hPf5pYtGUTLVQ,167
brilliant-latte-hedgehog,-79.24652481,43.84487705,36090.55783,58,8,0.776397705,112WLQYhRmMtBqad7xyGSmQo6THbENbzSyk7sbhGWTFKJgNYJXUG,176
spare-licorice-poodle,-79.25437,43.97143865,36103.03154,40,2,1,11DVCJQd1SGYR9G9Vouh9CShHtcQYz8pe5Psvpz78rTZamzZGAu,270
young-lime-meerkat,-79.20284775,43.7638892,36106.97115,40,25,0.14263916,11JG4cCVQjAZFT1BnbcmePmw1PhWrbsE5RG6iYrjL2R6bm9r98b,135
zany-chili-mantaray,-79.24509459,43.83963666,36122.16535,12,0,,112tVsKRxEwvkDPFQNTX7wfSdxHhgZQhzsfRLQdFYKdqmSHYK84Z,173
strong-sky-fly,-79.24172238,44.01362207,36130.04922,80,11,1,112BuA6HxGE3yhtGfUX2zr4TngdteUWnVbqaDqqh7g1VJyPxXiXF,334
fluffy-berry-gibbon,-79.25954052,43.90695444,36140.09362,40,5,0.800003052,112vTaEFgYcTGZFtbvcYnbWNTGM6SPuUyr7TnxMBJmQpwVKiVoEL,212
joyous-bronze-zebra,-79.24739238,43.8453214,36146.63853,40,8,0.776397705,112kLyXEBhmt5hgZ9mW4Dijdp9A7Hu2njkeVR1zpFd6VSnmnVu1W,176
strong-lime-opossum,-79.25786278,43.88906843,36153.28948,40,4,,112XyJvxBd2LbPHpMYVBicMzDD6GgcHg2PBSEZPmBhDuyYXeWxjQ,198
hidden-seafoam-skunk,-79.25918703,43.89960819,36159.13579,40,3,1,112AiHHA3M2brQLHBJyaF4Knx8tGjkye19v5mAGmjS5a3gFRTtAz,206
amateur-bamboo-dachshund,-79.23279407,43.80987018,36168.79475,58,5,0.216506958,11FJYBcxPZZMSSPmLEwYYYDrVpHuc91tH1yp8QJ227jdcJ6xw1v,168
gigantic-bone-tortoise,-79.22837895,43.80141506,36173.00417,58,3,0.216506958,11nHk8fYuFLtyqbSPQVuF6caewwQGPakpDnmYnowxCoofS1RCDT,164
polite-ruby-butterfly,-79.20481938,43.76481698,36195.92742,80,29,0.216506958,11294GWaghf41XDM3D8GL9p9wxu3hK4buY124cpfQCKD6y2RivTz,135
tall-strawberry-cod,-79.25892943,43.89197435,36207.21358,80,13,0.388198853,112Qvg9udXJUT1YnQZpyAqncQLv6jpp1AANiESYyVLNnd2oCVzwd,198
cool-seaweed-armadillo,-79.25912098,43.89139805,36228.52572,120,6,0.388198853,112PTMoArocm8NqkYmtbtRTpxntCpKFZJGykzBLSMXpRph2mhvGf,198
quaint-bronze-gorilla,-79.25894926,43.89000371,36229.74338,40,5,0.776397705,117jVt1c8XN2vQCz1KmanEcNV6ULEA4tTyZZaX5x5n1xf79aLnb,198
dancing-crimson-boar,-79.21307522,43.77541311,36235.41484,80,18,0.216506958,11M6vhMNuhe8uRhxSpCeXCiM9GNHPS1jZAW5aVQFN2M4cmrv4Hd,153
glorious-obsidian-mockingbird,-79.2481845,43.84408404,36241.187,40,8,0.310562134,11Sy9ib32kxSQifhExRdJ6s7HJuyEMdBqGCzV7Q6wdLGXRf3qrQ,176
funny-eggshell-starfish,-79.25266605,43.85771216,36262.14256,28,5,0.776397705,112JHKKUZCriNAnwnR9aPhEwiyviQoBnPJjqaGFeN95854wuKMJy,175
dancing-chartreuse-starfish,-79.24900568,43.84543145,36269.84102,58,5,0.776397705,11Eiyk3bhjk7uKRrmNr2kzZozowrnxnvxg4suXh3dLYy8D7eTcU,176
soaring-hemp-wolverine,-79.2533687,43.85979937,36272.52005,58,8,0.892852783,112hU3xaw5BWZmpzQNum2wCBT9B4vvatYsw1fP41T3bcuYp4A4BV,175
magic-gunmetal-pig,-79.24888378,43.84465283,36280.74292,40,4,0.310562134,112HpCkxhuQ3WXWrr4ij7aY2MUq1TqKPnqC4KkrUAsCDqSGqCC4c,176
mysterious-vermilion-crow,-79.20777777,43.76696707,36290.79026,58,5,0.216506958,11rFuH5cA9uSFrMuF9aEihthTTmP1UqmvizaVSwNE757N8hY88G,135
fantastic-chrome-chipmunk,-79.25940168,43.88749593,36294.44033,40,14,0.776397705,11kRh98s9YUgPPzGCCiet6JWzxsqmRmJapr9HnLN2Mh5PctnQTR,198
rural-oily-porcupine,-79.26129465,43.90435342,36295.47403,40,4,0.800003052,112MqhUTpsoQT5ghzn7zcVbH7rRo1rtAbjPD1DtPcXC6CHgFZwux,212
colossal-basil-rooster,-79.23073812,43.80270881,36296.64184,12,0,,112dz8Re9HazST29PXi7rSRJqyrgm8mDDbcqHxYsnxxAnrusXowX,164
dry-fuzzy-locust,-79.26013155,43.89065085,36317.278,12,3,0.776397705,11FJrb917wGzTeGUB4ifGpYvtdKCRj4qi8Pw6hCwq796x2Jnbc1,198
jumpy-flint-flamingo,-79.25445439,43.86073442,36338.54765,58,6,0.917434692,11tGpiMqsW5W9QBjWpXvnEqCW15mEETaxozHoCQgTCTRQwwpS58,182
cheery-wintergreen-seahorse,-79.25408832,43.85839823,36359.31842,60,11,0.892852783,113L75QUUHV5NxF8qbgeirnjDYs93wc6TPYff8d5AkAMMjPULHz,182
zany-raspberry-barbel,-79.25922999,43.96371619,36369.72221,120,6,0.800003052,11edAQQr5kDBZTxafCY2NSdbrHzkMKLz6duACAzmScPieWg3QTp,258
magnificent-jade-caribou,-79.2582132,43.87272879,36410.65066,40,2,0.892852783,112j9d5tG54Un56knKq3WJ1SoSaxooDqD7jTCdQN6bLSamFSHQzw,179
nutty-berry-scorpion,-79.26111839,43.95536133,36414.38236,26,4,1,11cyL4zyCiwdJFBdAumj3VwCEuDLLPnAB8tGEZ1BqPyhSvYEjx7,252
elegant-basil-quail,-79.23073343,43.79967388,36420.84424,12,0,,11HeoVmH6BUQsW229vUcdnLbNYGGSAuNjpG95xkVSZ6vbXcobkw,164
suave-olive-copperhead,-79.2513677,43.84672534,36421.14694,40,4,0.517593384,112gUfscGa5U4yyincnrCMWQ1DdJxMDtyDQCsRRs7T9fBmfw7aEQ,176
cuddly-iron-spider,-79.26078779,43.9586504,36426.82788,120,8,0.800003052,113DmTyg2ju9YUNPBtA26cpL2wXFiT3ZE7bte3xgBsYpzEHXcmZ,258
exotic-iron-monkey,-79.23751367,43.81245769,36428.36787,40,9,0.214416504,112avJbhqxbg8Lo2ovCfbtdKHDfA4rtsRcf4G7CSTD9pfmk96jqh,167
shaggy-vanilla-piranha,-79.25911111,43.87575873,36432.82601,58,20,0.797454834,11hP4z5RQDnygtGBU14SgXRTCaXWDQVnegHTbrCAoqBMq2fxgKc,194
restless-red-horse,-79.25543804,43.85892072,36454.52494,58,6,0.776397705,112A4AdguhjNbTG4PdSbpmuzx7o6uq4p4nqsdB2P2FipxGgErDkj,182
funny-ocean-anteater,-79.26201064,43.89034807,36470.81587,45,5,0.776397705,11VEYUCMLM5ry3iDSYA25Jd32gRupixbVpYmrCFR9pPP8BxQRc,198
zealous-concrete-cottonmouth,-79.26048784,43.87734822,36517.86131,23,5,0.258804321,112hnbpU6MQnvkM9kwd2NJZCWPjzrgzYw8HijDkDLNrYaWnk1Gva,194
vast-tawny-seahorse,-79.25858148,43.97637571,36523.55303,40,12,1,11VWxDSMpFEyhrXGQoEPLCYofC6jFuhaVZXDXGwasVHETLgweB7,276
innocent-graphite-hippo,-79.26194876,43.95975004,36533.19162,58,6,0.800003052,11GArkQLR8rd3Kjcg2zLsnkDAGvaA2q3HxdneKFJqJPTWLavDdz,258
hidden-carmine-urchin,-79.26254384,43.95604795,36535.98991,23,7,1,114hB1iRwa8KJJffVev9eDF3EfSXbyrf9DWcFbH8TW6cebrN4c6,252
joyful-plastic-camel,-79.20589576,43.75968412,36549.83401,58,4,0.248382568,112XdXQ6FHc7Ruos6cADmCVgDYURs21Y5nrofLuYPj8AAwkqZCSz,135
hidden-fuzzy-salmon,-79.26111515,43.87775353,36561.70117,58,1,0.258804321,112MEyehEG5zgLU47rXgjkDvydg7G7BKH6dpLS6hLKhRJPYPKMi8,194
future-velvet-pigeon,-79.25162257,43.84175845,36571.93352,23,8,0.621124268,11HDg3d9va7dRLkAnZqfpDR9H8XxbAosPrdVgQiUAuKSUsWJ5ZX,176
puny-pear-locust,-79.2632357,43.88857282,36588.39869,23,4,0.58996582,112NNsZj88SzvYWrhgC4bKgpD3eKi12Vkh9wUPp3bWkJCJTUFhzq,202
tall-smoke-cuckoo,-79.25866085,43.97957996,36590.22125,23,3,0.5,11x9rF5odab4Ueomu7yiuij5oTuQ5aKNL3PYiqaEpJWhFgAHt3A,276
beautiful-tweed-falcon,-79.25476899,43.84985725,36609.44432,40,3,0.517593384,11yjejjbSRuHauidrrL8ypiHTS6r9jYwTAQzpdWUYjkioovaitZ,181
daring-candy-boar,-79.2317634,43.79695892,36611.21474,26,5,0.216506958,112rbQBA5eZ6qksEXyBZ5HGhFDizCgbG5n5rotZv8VikGGudez9D,164
narrow-stone-newt,-79.25859135,43.98093648,36611.3118,80,8,0.5,11unhQtpr4pttB5RBCmtcz3BwawfXgw3fdqh4siAFr4G8gSjj66,276
fast-wintergreen-aphid,-79.26339058,43.95694473,36613.9686,80,0,0.800003052,115TRkrERkoWrbMED5ksc5B2T7y7rqPJFE6rtFjf7Xrb15snehL,255
hot-raspberry-aardvark,-79.21797793,43.77439086,36639.13556,80,5,0.241592407,112E3fkTnuizp2ysK85Q1Jgjojyb6vp8zgtdyN9kjBtgBzDT7pz7,153
itchy-frost-nuthatch,-79.26086071,43.87163998,36639.37423,58,15,0.892852783,11xqUgFq6HGcnSvjBxLgVhaJ3HKos1wvwPRvr7RRYGYqeCpR2pd,179
sweet-taupe-whale,-79.25399073,43.84608854,36642.6981,58,20,0.414077759,112KaRhCf97PDjMnSBTtjbziLiPRgYwHp2px3ExeN6GRxw7LFpis,176
custom-cedar-sidewinder,-79.2621023,43.87745811,36644.75059,40,10,0.265823364,11uzHapX3BhLPe1iJwwptiCLkPFcvLcUBF9a1BgDhiSVycuEQkU,194
bubbly-misty-meerkat,-79.25076916,43.83630848,36658.22848,40,4,0.621124268,112JNkBhrUyiLgVLyFDBAFwTW2id7TdiSGp7feYmBwysSZvPhGKW,176
bouncy-topaz-trout,-79.25093741,43.83618403,36674.8927,40,0,0.216506958,112D583Z8ZZrHZbrcbTR5jcX9C7RP2TGymmDc8S6sgYsrriH5vMm,176
gentle-misty-ferret,-79.2101767,43.76280775,36681.49797,100,28,0.216506958,11CdiyR3UuS5hvjEVpp3xqTTYSXPhEhSdVUViSLMygW1q47Lygd,147
delightful-carob-sloth,-79.26581295,43.89840419,36699.60034,40,0,0.666671753,1122XwBe923mgJqRFwzi2CpqWjsJTNNhdG4PSUjTDkkuNY63azow,206
radiant-blush-stork,-79.26608066,43.89951047,36712.40881,50,40,0.666671753,1125UnAJJ21oXSQzhxtTBV4DsQJV9Mtj5AwD9M81m5X7mAFr52hP,206
joyful-alabaster-dachshund,-79.26133097,43.97499726,36716.37201,40,5,1,11t9bGrxReXZckDfxeKFF6RwC82JZmJJruRTR3zjXxtUBqL8JaP,276
fast-silver-woodpecker,-79.26583248,43.89643343,36717.58739,81,60,0.194091797,112s7g3FbbAMzonmKyXAe4UtVCpogH5kRA8x4AEZPJiCvTTujSVG,206
cold-bone-parrot,-79.22987865,43.79119143,36719.93935,120,12,0.216415405,11EMGg4f3VGGMygL4XY8uLbcqVFciy4VDucKsJtyi6DPS82Br88,163
zany-walnut-chameleon,-79.26602749,43.89737607,36725.19447,58,30,0.194091797,112cz3WwFQY4LuEe4bVB9E7BXmfzUjjXtw1PDpfrwMfs8XgxpMum,206
faithful-lace-tadpole,-79.26614982,43.89815509,36728.59813,40,35,0.129394531,112cqaNLh2fyEea1C1vaUsUtMLw2WpBPjexDNcXQ5MMnuqgoyFCf,206
modern-citron-vulture,-79.26614982,43.89815509,36728.59813,12,0,0.129394531,112TRHANZr8jrf3YHFmVGrhxxKtwinVodjywXDgkND6Nr3eBBYPR,206
interesting-heather-spider,-79.26622251,43.89831871,36733.10537,40,40,0.129394531,11uDRG9pLSfvMAGpgszftz2hjai6GKctzJcD5VxyovLANSSmP4W,206
petite-punch-wolf,-79.26376979,43.87970194,36744.67498,26,25,0.517593384,112mjFSeaX6Xiq1vRgzg1sSQdj5jS9XjZSE5aVWdxYyHhYBxCxcx,192
short-viridian-hamster,-79.22228654,43.77858038,36745.35133,40,90,0.216156006,111SFPu9Z2j23gMv2VtHTQuYtokk5REbpvUYQ2BGUJzJYd7cPu5,152
sneaky-citron-squid,-79.23547266,43.80029241,36749.56717,12,0,0.555557251,11oAt7ZzeUvRySE4meLt9q8KGGVWkbtp7nVdt8gHxBFJ9Gez7FJ,164
big-carbon-goat,-79.23547266,43.80029241,36749.56717,12,0,0.213882446,11r5412CC4PkTBbnxTEAd6xf6PrpsMu6TsFCyTAGXnJJ58SLL3B,164
melted-beige-bat,-79.25533691,43.8450928,36773.64164,40,4,0.517593384,119PSuSdaDWYrcUTJMwoUMv1inWeM5KfAgvjF1dJcdtzAzuAdfR,183
jolly-beige-blackbird,-79.19973349,43.74776151,36798.1498,40,75,0.216506958,11nEPzWyNMcYEiLCvJLftGrvBxiWKRVEhaMAYqUyoEsVraViSMh,126
uneven-tin-seal,-79.25727333,43.84995992,36803.44433,80,0,0.517593384,11o7zMHJw7RRYviSEe3wX5abVbgVMLBCkpTgwXaQ3UFDKfNuMfb,181
refined-licorice-fly,-79.26388151,43.97115523,36852.97415,40,10,1,116vDSJXTxNtsy5t8qKF1mafGuRDsf4hZw6HiYvLycTkAdzAGcJ,266
urban-rose-squid,-79.26764266,43.89748589,36853.68768,40,5,0.388198853,112q5Noa7ZQufooYQ2KN2TNzzHhgpJzjo17jPfUs6qpzvfNsMK8T,206
mean-raspberry-sidewinder,-79.26633957,43.88649475,36860.65302,23,5,0.776397705,1129FDxSJW6LnmEMRoJ6vGN8GH9eLSDRQntiwpQiR3gALDqeQ6xd,202
zany-rusty-chameleon,-79.26562378,43.9624722,36861.73093,40,2,0.800003052,11uuxm4zGgLP3nKaXJskKsC8BXocKodVh4ED1WKHSd3yd3XfkWd,255
digital-beige-porcupine,-79.26655236,43.9570008,36866.99441,28,3,1,112tFWL7tyh7ZaL95gjQrVDkVsGXtfQUC6117gpqjzuM4soZp78K,255
howling-punch-newt,-79.21609399,43.76710753,36874.25926,80,1,0.108215332,11CjxW8Rio1YzkWreq3oHBzYxtiw5r5m1YtC5qpaGgy3AxFytuJ,147
cool-emerald-kitten,-79.2490136,43.82479447,36876.61636,26,3,0.216506958,11wrAXwT8Fbr4Y9vQPXaXwss1v6R9HgfChM13iLGe2pGdRdnGSH,179
bitter-violet-goldfish,-79.26820121,43.89924662,36884.3926,40,7,0.222229004,112PJzvmc1ttvvSnmLzyJhzp65DwuQUAm2VuieW7bwQbrq2ixNt,206
flat-cinnabar-cuckoo,-79.26788019,43.89600599,36885.33133,80,8,0.388198853,112a9jY1Diu4X1JQGAamqw8NXtRtkpnsVCnXpwy65zEs3FUArSq2,206
tall-dijon-koala,-79.26643174,43.88468783,36890.15995,58,12,0.621124268,112wbEP7hxUYemyTxxGW27rbh5ewPgxiMCbL7YLQFqKK915s5iE4,202
lively-laurel-reindeer,-79.26250747,43.86477249,36894.42565,40,20,0.892852783,11fptzVfJhihJTXzsctCXoKgPs9T5ZVzxKGzrVmqMjXPBQq3zAL,182
polite-ocean-camel,-79.26533122,43.87767782,36898.60123,58,5,0.621124268,11fyMwwuAmGyzimE8Bb95BY8faYopgG4gsnSNVctLnwMKAfCvZj,192
sour-quartz-wren,-79.21575596,43.76583922,36916.21595,40,1,0.108261108,11jPKm3jBffL86akyCuR23Y7rbcjuvHXgw9j13kk5wkE2zyRpeV,147
teeny-raisin-swan,-79.25454926,43.8367701,36938.65799,58,4,0.621124268,1128ymA9wMVyvBenmLr5VU1hpAbLacDzRmp9MzMQn4gNrb8G7oAS,184
passive-flaxen-deer,-79.26664266,43.8821411,36940.02647,80,12,0.621124268,11e7zQWhy7EYh16dREwBD2jjGQdsQ4VzSPCLrf2Yopxw44y8RiK,192
alert-grape-dragon,-79.26400619,43.86714054,36968.65545,58,25,0.892852783,112AGZAgnuhTjahmf7HsUwFfF44PgemkUEAvDt4trqsJV1GCt6ti,183
rural-wool-anteater,-79.26926148,43.89911469,36970.38736,40,5,0.222229004,11AdZF8yqERRjP5iso1MCig9K8EoJ8v8bu5kRxy9MjB8T1XKu7h,206
creamy-crimson-dolphin,-79.23927555,43.80182053,36972.56451,58,8,0.216506958,112MRq4kfL53FJrK64tsJpzh4egbcNvePevmJTsSxd59hKTVZvLH,168
formal-beige-barbel,-79.2693572,43.89882651,36980.29543,40,0,0.222229004,112ceKwyV2uDjj8cNhWy5HrHdV19SUWDYK3rbQ59iURCe6zSZEoZ,206
vast-macaroon-perch,-79.23736894,43.7980216,36984.78438,23,5,0.38520813,11KfCMDbJ4ckvc8decrw8yWe7CHFCeDs12ndwaiDkdQhKBVBU2x,168
calm-gauze-tapir,-79.23478761,43.79320291,36996.00134,80,53,0.108261108,112baSqFksDc2NpZD2pZwYfNYyzndSA21SYmJD9QCMEsBVvkzbHW,163
hollow-daisy-ostrich,-79.26962135,43.89841378,37004.71411,23,6,0.666671753,112jH9f7vsBHyjjyD8kWSrWPAAui9xPqrqGGiWfEydQX6zgGRpZH,206
flat-cinnabar-shrimp,-79.20485321,43.75026366,37005.41411,26,15,0.216506958,112S1eH9FEERuceL7XMp24gxLz29CfRMdGWGJN1Wtqd1zkze3PFi,138
sour-lead-dalmatian,-79.25628746,43.83917664,37006.25844,80,6,0.491638184,11HtJvZY7xd8fjkoEJdd3PDbZpym7iRNj3J4AigK79YQkASDvFJ,184
